dest,week,mean_weekly_dest_delay
CRW,6,7.860215053763441
CRW,7,9.01595744680851
CRW,8,6.704918032786885
CRW,9,12.403508771929825
CRW,10,-1.2388059701492538
CRW,11,1.2019230769230769
CRW,12,2.50990099009901
CRW,13,1.7952380952380953
CRW,14,6.159090909090909
CRW,15,12.313636363636364
CRW,16,8.0990990990991
CRW,17,2.520361990950226
CRW,18,6.54954954954955
CRW,19,5.699074074074074
CRW,20,12.149321266968325
CRW,21,8.186363636363636
CRW,22,15.570754716981131
CRW,23,9.065420560747663
CRW,24,13.895238095238096
CRW,25,16.83084577114428
CRW,26,12.734883720930233
CRW,27,8.36111111111111
CRW,28,8.64864864864865
CRW,29,20.088372093023256
CRW,30,11.050691244239632
CRW,31,12.522727272727273
CRW,32,13.906976744186046
CRW,33,16.737327188940093
CRW,34,12.84862385321101
CRW,35,1.4832535885167464
CRW,36,5.577464788732394
CRW,37,6.091324200913242
CRW,38,-0.1688888888888889
CRW,39,4.393518518518518
CRW,40,2.3703703703703702
CRW,41,2.689189189189189
CRW,42,1.4017857142857142
CRW,43,3.081081081081081
CRW,44,2.970873786407767
CRW,45,3.1478260869565218
CRW,46,10.561085972850679
CRW,47,-0.2669683257918552
CRW,48,12.0935960591133
CRW,49,0.375
CRW,50,5.545871559633028
CRW,51,10.96039603960396
CRW,52,20.221556886227546
CSG,1,10.535714285714286
CSG,2,-1.5789473684210527
CSG,3,3.176470588235294
CSG,4,-3.375
CSG,5,-10.945945945945946
CSG,6,2.6315789473684212
CSG,7,1.8918918918918919
CSG,8,22.022222222222222
CSG,9,12.409090909090908
CSG,10,8.814814814814815
CSG,11,2.0943396226415096
CSG,12,-2.5660377358490565
CSG,13,1.537037037037037
CSG,14,1.3148148148148149
CSG,15,17.826923076923077
CSG,16,2.6792452830188678
CSG,17,0.6226415094339622
CSG,18,-0.24074074074074073
CSG,19,1.2115384615384615
CSG,20,-5.0754716981132075
CSG,21,-5.745098039215686
CSG,22,5.962264150943396
CSG,23,20.44
CSG,24,26.703703703703702
CSG,25,14.25925925925926
CSG,26,15.02
CSG,27,0.20454545454545456
CSG,28,3.660377358490566
CSG,29,20.452830188679247
CSG,30,-0.07407407407407407
CSG,31,8.830188679245284
CSG,32,14.74074074074074
CSG,33,-0.5769230769230769
CSG,34,-1.9814814814814814
CSG,35,1.9791666666666667
CSG,36,-4.880952380952381
CSG,37,1.3888888888888888
CSG,38,-2.5555555555555554
CSG,39,6.346153846153846
CSG,40,3.0
CSG,41,-1.1538461538461537
CSG,42,11.462962962962964
CSG,43,8.333333333333334
CSG,44,-5.204545454545454
CSG,45,30.254901960784313
CSG,46,47.46
CSG,47,-2.8076923076923075
CSG,48,-5.326086956521739
CSG,49,-8.609756097560975
CSG,50,-1.75
CSG,51,-7.026315789473684
CSG,52,9.217391304347826
CVG,1,9.15875805506737
CVG,2,3.736270022883295
CVG,3,6.142857142857143
CVG,4,7.932470455824423
CVG,5,4.109188544152745
CVG,6,7.322304620650314
CVG,7,5.293193717277487
CVG,8,9.442265795206971
CVG,9,4.814754981152396
CVG,10,2.3541237113402063
CVG,11,5.156265854895992
CVG,12,0.43808049535603716
CVG,13,-1.7128614157527418
CVG,14,8.781947261663285
CVG,15,6.968277945619335
CVG,16,5.655154900964956
CVG,17,1.1333333333333333
CVG,18,4.21845851742759
CVG,19,2.161964980544747
CVG,20,10.97378640776699
CVG,21,4.242378810594703
CVG,22,10.362239841427156
CVG,23,8.662921348314606
CVG,24,13.139470013947001
CVG,25,21.490380103237918
CVG,26,13.402731983042864
CVG,27,6.887839433293979
CVG,28,5.741609195402299
CVG,29,21.005152224824357
CVG,30,9.243470149253731
CVG,31,13.97373358348968
CVG,32,14.082036775106083
CVG,33,13.734604105571847
CVG,34,4.913946587537092
CVG,35,1.264629725530813
CVG,36,4.151960784313726
CVG,37,2.235207100591716
CVG,38,0.0034482758620689655
CVG,39,3.268678871845621
CVG,40,1.0887372013651877
CVG,41,3.518048780487805
CVG,42,1.6986499517839924
CVG,43,1.3215859030837005
CVG,44,0.6548773531089561
CVG,45,1.4466165413533834
CVG,46,10.092252803261978
CVG,47,-0.3515541264737406
CVG,48,7.639629831246598
CVG,49,-0.5478582760444209
CVG,50,2.477777777777778
CVG,51,4.579717720857293
CVG,52,2.9853875476493013
CWA,1,19.811475409836067
CWA,2,-1.7894736842105263
CWA,3,-1.926605504587156
CWA,4,7.675675675675675
CWA,5,26.07777777777778
CWA,6,20.24742268041237
CWA,7,7.5514018691588785
CWA,8,29.56896551724138
CWA,9,0.0
CWA,10,15.307692307692308
CWA,11,2.192
CWA,12,-4.977611940298507
CWA,13,-3.3909774436090228
CWA,14,3.371212121212121
CWA,15,8.701612903225806
CWA,16,-0.06474820143884892
CWA,17,-7.1063829787234045
CWA,18,2.153284671532847
CWA,19,1.870503597122302
CWA,20,3.253623188405797
CWA,21,3.625
CWA,22,6.297101449275362
CWA,23,14.217391304347826
CWA,24,5.532374100719425
CWA,25,7.052238805970149
CWA,26,21.813953488372093
CWA,27,-1.5221238938053097
CWA,28,0.1111111111111111
CWA,29,21.769784172661872
CWA,30,-3.6482758620689655
CWA,31,-3.028776978417266
CWA,32,4.477611940298507
CWA,33,18.544117647058822
CWA,34,3.6176470588235294
CWA,35,6.429752066115703
CWA,36,-4.879699248120301
CWA,37,6.528985507246377
CWA,38,11.53956834532374
CWA,39,4.330882352941177
CWA,40,8.664233576642335
CWA,41,1.0694444444444444
CWA,42,-5.256944444444445
CWA,43,-6.405594405594406
CWA,44,-5.9689922480620154
CWA,45,-4.243243243243243
CWA,46,5.830985915492958
CWA,47,-3.688
CWA,48,8.517543859649123
CWA,49,-3.440944881889764
CWA,50,7.096774193548387
CWA,51,-2.8931297709923665
CWA,52,30.706521739130434
CYS,1,40.111111111111114
CYS,2,1.8571428571428572
CYS,3,18.857142857142858
CYS,4,13.428571428571429
CYS,5,-13.5
CYS,6,17.5
CYS,7,4.285714285714286
CYS,8,17.285714285714285
CYS,9,12.428571428571429
CYS,10,13.333333333333334
CYS,11,-13.75
CYS,12,-21.0
CYS,13,-8.714285714285714
CYS,14,8.0
CYS,15,-12.6
CYS,16,-5.714285714285714
CYS,17,-1.0
CYS,18,-17.555555555555557
CYS,19,39.083333333333336
CYS,20,-6.230769230769231
CYS,21,6.384615384615385
CYS,22,21.46153846153846
CYS,23,-12.923076923076923
CYS,24,3.0
CYS,25,82.71428571428571
CYS,26,53.0
CYS,27,-3.25
CYS,28,-13.416666666666666
CYS,29,9.5
CYS,30,-7.642857142857143
CYS,31,-3.5
CYS,32,-19.5
CYS,33,19.428571428571427
CYS,34,-8.5
CYS,35,-11.538461538461538
CYS,36,-17.142857142857142
CYS,37,-19.0
CYS,38,-10.928571428571429
CYS,39,-16.0
CYS,40,-15.666666666666666
CYS,41,-22.4
CYS,42,-16.571428571428573
CYS,43,-9.428571428571429
CYS,44,-7.25
CYS,45,-3.642857142857143
CYS,46,-2.923076923076923
CYS,47,-9.285714285714286
CYS,48,8.777777777777779
CYS,49,-9.857142857142858
CYS,50,5.0
CYS,51,14.857142857142858
CYS,52,1.2307692307692308
DAB,1,6.007299270072993
DAB,2,2.4482758620689653
DAB,3,7.6454545454545455
DAB,4,-1.3418803418803418
DAB,5,0.7982456140350878
DAB,6,2.0762711864406778
DAB,7,7.488188976377953
DAB,8,11.592857142857143
DAB,9,4.774647887323944
DAB,10,-0.4066666666666667
DAB,11,-1.0529801324503312
DAB,12,-0.08053691275167785
DAB,13,-0.8543046357615894
DAB,14,-1.6453900709219857
DAB,15,15.742857142857142
DAB,16,3.0215827338129495
DAB,17,0.08571428571428572
DAB,18,-1.3161764705882353
DAB,19,0.3282442748091603
DAB,20,5.931818181818182
DAB,21,3.0390625
DAB,22,5.120300751879699
DAB,23,10.656716417910447
DAB,24,18.427480916030536
DAB,25,15.640625
DAB,26,10.110294117647058
DAB,27,1.8306451612903225
DAB,28,-0.10869565217391304
DAB,29,23.455223880597014
DAB,30,9.492647058823529
DAB,31,15.518518518518519
DAB,32,12.81159420289855
DAB,33,6.32824427480916
DAB,34,-0.7716535433070866
DAB,35,-2.7796610169491527
DAB,36,-2.597938144329897
DAB,37,-0.6535433070866141
DAB,38,-2.1603053435114505
DAB,39,0.5038167938931297
DAB,40,-2.1484375
DAB,41,5.5390625
DAB,42,2.8217054263565893
DAB,43,0.71875
DAB,44,-2.8034188034188032
DAB,45,2.2992125984251968
DAB,46,6.846153846153846
DAB,47,-1.8604651162790697
DAB,48,0.3418803418803419
DAB,49,-4.079646017699115
DAB,50,0.6
DAB,51,5.1875
DAB,52,13.5
DAL,1,2.519441674975075
DAL,2,-4.00109649122807
DAL,3,-1.0078037904124861
DAL,4,-3.978331527627302
DAL,5,-3.9106252397391636
DAL,6,2.876099706744868
DAL,7,1.8492481203007518
DAL,8,15.1144806671721
DAL,9,3.2326454033771106
DAL,10,1.0210985813022917
DAL,11,2.7658342381469416
DAL,12,-1.0809731299927379
DAL,13,-0.10108695652173913
DAL,14,9.234708916728076
DAL,15,6.6727475800446765
DAL,16,4.576763485477178
DAL,17,1.0212927756653993
DAL,18,11.893323100537222
DAL,19,11.18430930930931
DAL,20,9.603660814344416
DAL,21,4.748768472906404
DAL,22,2.3299922898997685
DAL,23,9.293109869646182
DAL,24,4.359871474473402
DAL,25,9.021175611537057
DAL,26,5.670705630791161
DAL,27,3.238186707645025
DAL,28,7.050711419190077
DAL,29,7.771936056838366
DAL,30,4.517857142857143
DAL,31,7.240701001430615
DAL,32,7.637123138394479
DAL,33,3.1655197392249184
DAL,34,-0.22330097087378642
DAL,35,0.3936545240893067
DAL,36,1.3274336283185841
DAL,37,-1.9163975601004664
DAL,38,4.173529411764706
DAL,39,3.439164866810655
DAL,40,-0.2404881550610194
DAL,41,9.464925373134328
DAL,42,2.602092352092352
DAL,43,5.118582791033984
DAL,44,4.999627976190476
DAL,45,1.4627949183303086
DAL,46,2.42566118656183
DAL,47,-1.1470588235294117
DAL,48,2.1634579086447716
DAL,49,-1.7444077741107444
DAL,50,0.8585526315789473
DAL,51,5.217543859649123
DAL,52,11.598173515981735
DAY,1,14.960191082802547
DAY,2,13.51864406779661
DAY,3,8.608318890814559
DAY,4,6.900166389351082
DAY,5,10.114840989399294
DAY,6,13.105621805792163
DAY,7,13.780775716694773
DAY,8,15.594202898550725
DAY,9,8.236245954692556
DAY,10,5.251956181533647
DAY,11,5.43701399688958
DAY,12,1.044871794871795
DAY,13,10.954330708661418
DAY,14,9.139849624060151
DAY,15,12.097674418604651
DAY,16,6.70398773006135
DAY,17,0.6039156626506024
DAY,18,7.513761467889908
DAY,19,5.06646058732612
DAY,20,16.1734375
DAY,21,9.102848101265822
DAY,22,16.76517571884984
DAY,23,13.737704918032787
DAY,24,17.84451219512195
DAY,25,29.46548956661316
DAY,26,20.2375189107413
DAY,27,17.242957746478872
DAY,28,6.185459940652819
DAY,29,25.6338880484115
DAY,30,11.181818181818182
DAY,31,15.580838323353293
DAY,32,14.854572713643178
DAY,33,14.642748091603053
DAY,34,6.263318112633181
DAY,35,3.2954186413902056
DAY,36,3.1486486486486487
DAY,37,5.8486646884272995
DAY,38,3.394160583941606
DAY,39,1.4606240713224368
DAY,40,1.8350668647845467
DAY,41,4.186567164179104
DAY,42,4.31508875739645
DAY,43,4.884902840059791
DAY,44,2.3746081504702192
DAY,45,1.585949177877429
DAY,46,14.299079754601227
DAY,47,3.13302034428795
DAY,48,14.629213483146067
DAY,49,0.23565891472868217
DAY,50,6.524256651017215
DAY,51,6.009360374414976
DAY,52,1.3740875912408759
DBQ,1,18.325581395348838
DBQ,2,4.864864864864865
DBQ,3,2.9166666666666665
DBQ,4,13.944444444444445
DBQ,5,17.25
DBQ,6,21.06451612903226
DBQ,7,10.848484848484848
DBQ,8,15.545454545454545
DBQ,9,-1.075
DBQ,10,-0.4358974358974359
DBQ,11,9.052631578947368
DBQ,12,-4.184210526315789
DBQ,13,-0.125
DBQ,14,-5.333333333333333
DBQ,15,10.710526315789474
DBQ,16,-3.3846153846153846
DBQ,17,-4.794871794871795
DBQ,18,2.1142857142857143
DBQ,19,14.647058823529411
DBQ,20,14.125
DBQ,21,13.3125
DBQ,22,6.151515151515151
DBQ,23,12.35135135135135
DBQ,24,20.487179487179485
DBQ,25,23.666666666666668
DBQ,26,37.69444444444444
DBQ,27,18.852941176470587
DBQ,28,16.9
DBQ,29,20.88888888888889
DBQ,30,1.15
DBQ,31,6.7
DBQ,32,14.435897435897436
DBQ,33,11.432432432432432
DBQ,34,6.166666666666667
DBQ,35,17.055555555555557
DBQ,36,5.853658536585366
DBQ,37,4.051282051282051
DBQ,38,26.2
DBQ,39,5.972972972972973
DBQ,40,14.634146341463415
DBQ,41,3.4146341463414633
DBQ,42,-1.7
DBQ,43,-0.9512195121951219
DBQ,44,2.763157894736842
DBQ,45,-3.3902439024390243
DBQ,46,3.8461538461538463
DBQ,47,0.08571428571428572
DBQ,48,13.617647058823529
DBQ,49,7.3076923076923075
DBQ,50,3.075
DBQ,51,4.5
DBQ,52,5.583333333333333
DCA,1,7.329302700523982
DCA,2,10.091479457599677
DCA,3,4.8395579268292686
DCA,4,2.823725671918443
DCA,5,7.413424866514111
DCA,6,2.360601001669449
DCA,7,1.6927777777777777
DCA,8,6.726603773584905
DCA,9,5.182488837119006
DCA,10,3.2388059701492535
DCA,11,0.9295417496830284
DCA,12,3.0908028059236163
DCA,13,-1.4748573466476462
DCA,14,4.495761947700631
DCA,15,3.4895457822638787
DCA,16,4.5602529358626915
DCA,17,3.8035649981994957
DCA,18,5.110505270810615
DCA,19,3.615982643283312
DCA,20,12.159543109801032
DCA,21,6.636842105263158
DCA,22,15.599350401222773
DCA,23,4.468597285067873
DCA,24,5.167985280588776
DCA,25,16.755491881566382
DCA,26,8.263051470588236
DCA,27,11.069953645174884
DCA,28,8.204759269507472
DCA,29,16.459353391889366
DCA,30,10.303763949309628
DCA,31,14.177331581910302
DCA,32,15.030722548833682
DCA,33,14.565379593359447
DCA,34,7.422558922558922
DCA,35,-0.2519788918205805
DCA,36,1.9117086193745232
DCA,37,1.017090909090909
DCA,38,0.7156046343229544
DCA,39,0.5844508880028996
DCA,40,0.7034383954154728
DCA,41,3.477687443541102
DCA,42,1.3888288288288289
DCA,43,1.7117753623188405
DCA,44,-2.3871090047393366
DCA,45,-0.5664998212370397
DCA,46,9.651396240189815
DCA,47,-0.08812186656382569
DCA,48,4.073804369218657
DCA,49,2.2019963702359346
DCA,50,4.871818181818182
DCA,51,8.109485094850948
DCA,52,3.0011770244821094
DEN,1,3.888358525590029
DEN,2,1.031314335247589
DEN,3,2.5896532746285086
DEN,4,1.2969696969696969
DEN,5,-1.2443443883153964
DEN,6,10.153871283894151
DEN,7,6.314918314703354
DEN,8,12.714179815736525
DEN,9,7.016025303110174
DEN,10,7.639858012170385
DEN,11,3.9040453603750955
DEN,12,-1.4859287054409005
DEN,13,-0.09574048511141786
DEN,14,1.708624475943302
DEN,15,2.2245872702730765
DEN,16,2.259932459276917
DEN,17,-3.4793177808272886
DEN,18,3.5817214700193425
DEN,19,2.9794684831622376
DEN,20,5.242102240091901
DEN,21,8.50668118380679
DEN,22,7.395618305744888
DEN,23,9.397644677523232
DEN,24,10.454956915310296
DEN,25,29.343989885306602
DEN,26,10.9021113243762
DEN,27,7.108953817153629
DEN,28,5.816986680505103
DEN,29,12.63575872796405
DEN,30,15.33063110181311
DEN,31,12.359358569926393
DEN,32,12.331164263102357
DEN,33,9.354603062841049
DEN,34,5.497659765976597
DEN,35,2.2473664409330323
DEN,36,3.8077632306841234
DEN,37,-2.0388005452067244
DEN,38,-0.003173451808867531
DEN,39,1.2084952553095345
DEN,40,-1.6541802388707927
DEN,41,8.970805583432169
DEN,42,3.5294862518089727
DEN,43,2.497865770593043
DEN,44,7.859887910328262
DEN,45,2.2839366515837103
DEN,46,3.385143511013636
DEN,47,-1.7242154658324371
DEN,48,13.398060321858681
DEN,49,0.7997414736004773
DEN,50,-1.2148554336989033
DEN,51,-1.5617737287347773
DEN,52,10.364314789687924
DFW,1,8.203205877441977
DFW,2,0.5563592525617842
DFW,3,1.76840490797546
DFW,4,0.8030468983371503
DFW,5,-1.3633086320849188
DFW,6,7.8394043067015495
DFW,7,5.003709126403123
DFW,8,28.44989633724948
DFW,9,8.239843227224931
DFW,10,5.0823087752229
DFW,11,7.945313240451142
DFW,12,-2.6333519970138113
DFW,13,1.6224275914634145
DFW,14,8.003896227311603
DFW,15,10.193285560027485
DFW,16,2.0500712589073635
DFW,17,-2.966832504145937
DFW,18,11.138253152732368
DFW,19,15.324559827524254
DFW,20,12.40273501177323
DFW,21,7.030772032046613
DFW,22,8.357814227792112
DFW,23,16.9149011299435
DFW,24,12.193791728084626
DFW,25,13.42924159499609
DFW,26,8.832157258064516
DFW,27,8.53232462173315
DFW,28,14.109734973150875
DFW,29,5.935111037728061
DFW,30,3.3480019815059445
DFW,31,10.084102820064887
DFW,32,9.831609674728941
DFW,33,12.707616707616708
DFW,34,2.3222654561175964
DFW,35,5.320857591719804
DFW,36,4.644877780829442
DFW,37,0.24072926807682096
DFW,38,8.33692279613068
DFW,39,4.441262007579096
DFW,40,-0.2317968680881182
DFW,41,22.359304932735427
DFW,42,5.991164658634538
DFW,43,11.242504570383913
DFW,44,9.320371229698376
DFW,45,4.968951324266285
DFW,46,7.080345996076333
DFW,47,-0.08397700736482845
DFW,48,7.098848638023028
DFW,49,1.7945571955719557
DFW,50,3.7083609506675503
DFW,51,5.57991931869117
DFW,52,19.174239469578783
DHN,1,17.903846153846153
DHN,2,26.346153846153847
DHN,3,8.431372549019608
DHN,4,3.5
DHN,5,0.38
DHN,6,31.185185185185187
DHN,7,14.94
DHN,8,8.074074074074074
DHN,9,10.61111111111111
DHN,10,13.075471698113208
DHN,11,2.111111111111111
DHN,12,-2.9444444444444446
DHN,13,2.4444444444444446
DHN,14,5.7592592592592595
DHN,15,8.555555555555555
DHN,16,5.7592592592592595
DHN,17,-3.5185185185185186
DHN,18,0.7777777777777778
DHN,19,1.4814814814814814
DHN,20,9.296296296296296
DHN,21,1.5
DHN,22,17.75925925925926
DHN,23,9.74074074074074
DHN,24,9.037037037037036
DHN,25,2.8703703703703702
DHN,26,12.372549019607844
DHN,27,-1.6888888888888889
DHN,28,3.5925925925925926
DHN,29,14.037037037037036
DHN,30,-1.0740740740740742
DHN,31,12.75
DHN,32,2.7037037037037037
DHN,33,-1.1481481481481481
DHN,34,2.6666666666666665
DHN,35,-0.8958333333333334
DHN,36,1.0714285714285714
DHN,37,5.0
DHN,38,1.3888888888888888
DHN,39,6.777777777777778
DHN,40,4.555555555555555
DHN,41,13.901960784313726
DHN,42,1.5555555555555556
DHN,43,6.622641509433962
DHN,44,8.772727272727273
DHN,45,5.148148148148148
DHN,46,7.471698113207547
DHN,47,2.076923076923077
DHN,48,3.188679245283019
DHN,49,-7.166666666666667
DHN,50,0.7358490566037735
DHN,51,-0.03571428571428571
DHN,52,4.479166666666667
DIK,1,32.629629629629626
DIK,2,13.958333333333334
DIK,3,12.047619047619047
DIK,4,14.125
DIK,5,38.31818181818182
DIK,6,18.391304347826086
DIK,7,21.92
DIK,8,31.916666666666668
DIK,9,-7.0
DIK,10,47.391304347826086
DIK,11,-10.7
DIK,12,28.347826086956523
DIK,13,8.28
DIK,14,12.26923076923077
DIK,15,8.285714285714286
DIK,16,11.708333333333334
DIK,17,2.25
DIK,18,-0.17391304347826086
DIK,19,4.875
DIK,20,55.95454545454545
DIK,21,27.208333333333332
DIK,22,12.130434782608695
DIK,23,53.5
DIK,24,20.875
DIK,25,98.75
DIK,26,54.291666666666664
DIK,27,28.565217391304348
DIK,28,4.166666666666667
DIK,29,28.291666666666668
DIK,30,50.56521739130435
DIK,31,15.318181818181818
DIK,32,22.375
DIK,33,23.041666666666668
DIK,34,14.72
DIK,35,0.7916666666666666
DIK,36,-2.391304347826087
DIK,37,6.333333333333333
DIK,38,14.291666666666666
DIK,39,41.291666666666664
DIK,40,5.863636363636363
DIK,41,12.136363636363637
DIK,42,5.625
DIK,43,10.08
DIK,44,17.52173913043478
DIK,45,7.076923076923077
DIK,46,59.68
DIK,47,1.6538461538461537
DIK,48,33.625
DIK,49,-1.32
DIK,50,7.541666666666667
DIK,51,3.357142857142857
DIK,52,132.26923076923077
DLG,22,-17.0
DLG,23,1.1818181818181819
DLG,24,-5.5
DLG,25,5.071428571428571
DLG,26,-6.214285714285714
DLG,27,-11.285714285714286
DLG,28,-10.857142857142858
DLG,29,-12.428571428571429
DLG,30,-8.214285714285714
DLG,31,-9.461538461538462
DLG,32,9.153846153846153
DLG,33,6.285714285714286
DLG,34,-2.3333333333333335
DLG,35,-6.0
DLH,1,6.084905660377358
DLH,2,9.734939759036145
DLH,3,3.072289156626506
DLH,4,12.289156626506024
DLH,5,9.513157894736842
DLH,6,21.106666666666666
DLH,7,18.0
DLH,8,7.938271604938271
DLH,9,-0.15555555555555556
DLH,10,14.692307692307692
DLH,11,1.2815533980582525
DLH,12,-2.073394495412844
DLH,13,-4.388888888888889
DLH,14,39.21
DLH,15,31.022727272727273
DLH,16,5.657407407407407
DLH,17,-3.8773584905660377
DLH,18,6.549019607843137
DLH,19,-2.4854368932038833
DLH,20,7.886792452830188
DLH,21,22.339622641509433
DLH,22,38.285714285714285
DLH,23,13.511627906976743
DLH,24,7.742857142857143
DLH,25,28.872180451127818
DLH,26,21.28148148148148
DLH,27,0.7203389830508474
DLH,28,2.1029411764705883
DLH,29,13.753846153846155
DLH,30,4.904411764705882
DLH,31,7.751824817518248
DLH,32,4.01418439716312
DLH,33,6.904411764705882
DLH,34,3.389705882352941
DLH,35,10.361538461538462
DLH,36,0.5206611570247934
DLH,37,45.00763358778626
DLH,38,1.4148148148148147
DLH,39,1.0359712230215827
DLH,40,25.893939393939394
DLH,41,18.87857142857143
DLH,42,7.776223776223776
DLH,43,-0.7555555555555555
DLH,44,-4.061946902654867
DLH,45,3.5625
DLH,46,-2.782258064516129
DLH,47,-7.176470588235294
DLH,48,19.757894736842104
DLH,49,6.913043478260869
DLH,50,3.7567567567567566
DLH,51,-8.294117647058824
DLH,52,-3.532710280373832
DRO,1,7.1345029239766085
DRO,2,6.971223021582734
DRO,3,3.759124087591241
DRO,4,1.0070921985815602
DRO,5,6.319148936170213
DRO,6,15.978102189781023
DRO,7,12.330769230769231
DRO,8,28.34351145038168
DRO,9,7.223776223776224
DRO,10,17.73758865248227
DRO,11,21.639705882352942
DRO,12,3.141891891891892
DRO,13,2.673469387755102
DRO,14,6.6879432624113475
DRO,15,10.065693430656934
DRO,16,9.75886524822695
DRO,17,4.5524475524475525
DRO,18,3.0144927536231885
DRO,19,11.096551724137932
DRO,20,3.236111111111111
DRO,21,16.22142857142857
DRO,22,15.777777777777779
DRO,23,13.938650306748466
DRO,24,20.711111111111112
DRO,25,30.949720670391063
DRO,26,13.299435028248588
DRO,27,14.53896103896104
DRO,28,15.229508196721312
DRO,29,23.377777777777776
DRO,30,23.524861878453038
DRO,31,28.057142857142857
DRO,32,12.967213114754099
DRO,33,12.53072625698324
DRO,34,8.660818713450292
DRO,35,2.7393939393939393
DRO,36,11.08974358974359
DRO,37,10.26751592356688
DRO,38,6.25
DRO,39,13.095541401273886
DRO,40,9.248447204968944
DRO,41,14.540880503144654
DRO,42,3.773006134969325
DRO,43,12.939024390243903
DRO,44,14.395833333333334
DRO,45,9.357142857142858
DRO,46,6.87012987012987
DRO,47,-0.7692307692307693
DRO,48,20.284671532846716
DRO,49,12.806896551724138
DRO,50,5.468085106382978
DRO,51,13.699386503067485
DRO,52,27.356164383561644
DRT,1,-1.4375
DRT,2,-8.384615384615385
DRT,3,-10.285714285714286
DRT,4,-7.214285714285714
DRT,5,9.214285714285714
DRT,6,5.428571428571429
DRT,7,-2.2142857142857144
DRT,8,12.5
DRT,9,-5.714285714285714
DRT,10,8.214285714285714
DRT,11,3.142857142857143
DRT,12,2.357142857142857
DRT,13,-2.357142857142857
DRT,14,-2.142857142857143
DRT,15,-7.0
DRT,16,2.857142857142857
DRT,17,-7.714285714285714
DRT,18,11.692307692307692
DRT,19,21.0
DRT,20,10.307692307692308
DRT,21,9.76923076923077
DRT,22,9.833333333333334
DRT,23,24.071428571428573
DRT,24,5.6923076923076925
DRT,25,20.76923076923077
DRT,26,12.428571428571429
DRT,27,8.5
DRT,28,5.384615384615385
DRT,29,-4.785714285714286
DRT,30,-1.1428571428571428
DRT,31,0.2857142857142857
DRT,32,10.0
DRT,33,0.14285714285714285
DRT,34,3.3846153846153846
DRT,35,5.5
DRT,36,5.214285714285714
DRT,37,-3.7857142857142856
DRT,38,-3.0
DRT,39,4.785714285714286
DRT,40,3.0714285714285716
DRT,41,6.785714285714286
DRT,42,4.857142857142857
DRT,43,4.571428571428571
DRT,44,8.5625
DRT,45,-12.321428571428571
DRT,46,-12.892857142857142
DRT,47,-7.666666666666667
DRT,48,-1.5769230769230769
DRT,49,-6.607142857142857
DRT,50,-10.481481481481481
DRT,51,-11.25
DRT,52,-3.5925925925925926
DSM,1,10.285509325681492
DSM,2,5.400958466453674
DSM,3,5.244556113902847
DSM,4,6.088524590163934
DSM,5,5.50088809946714
DSM,6,17.027823240589196
DSM,7,6.266025641025641
DSM,8,16.02777777777778
DSM,9,4.762686567164179
DSM,10,6.136764705882353
DSM,11,6.22953216374269
DSM,12,0.010115606936416185
DSM,13,-0.6367647058823529
DSM,14,8.301152737752162
DSM,15,8.198198198198199
DSM,16,3.640416047548291
DSM,17,-0.8654970760233918
DSM,18,7.32258064516129
DSM,19,4.723935389133627
DSM,20,13.486918604651162
DSM,21,11.008928571428571
DSM,22,12.87205882352941
DSM,23,13.126618705035972
DSM,24,10.769338959212376
DSM,25,17.33145275035261
DSM,26,14.455331412103746
DSM,27,4.276595744680851
DSM,28,7.27808988764045
DSM,29,15.746781115879829
DSM,30,7.32258064516129
DSM,31,8.162659123055162
DSM,32,13.883008356545961
DSM,33,12.036023054755043
DSM,34,4.688622754491018
DSM,35,3.3075684380032206
DSM,36,-0.034161490683229816
DSM,37,0.005856515373352855
DSM,38,0.9441997063142438
DSM,39,4.124260355029586
DSM,40,1.298529411764706
DSM,41,3.802941176470588
DSM,42,0.7854014598540145
DSM,43,0.8567208271787297
DSM,44,1.4801901743264658
DSM,45,1.0404191616766467
DSM,46,7.924778761061947
DSM,47,-2.9679878048780486
DSM,48,6.879443585780526
DSM,49,-2.9956204379562044
DSM,50,-1.9043478260869566
DSM,51,-2.390449438202247
DSM,52,5.337899543378995
DTW,1,3.0600717740677172
DTW,2,3.760753124492777
DTW,3,3.1853186957234145
DTW,4,4.465419311727364
DTW,5,8.76499162479062
DTW,6,14.660726408689749
DTW,7,6.867575298670705
DTW,8,3.2219943199747556
DTW,9,5.219416562107905
DTW,10,4.322973171089283
DTW,11,-1.368474773986585
DTW,12,-2.287633231128632
DTW,13,-4.059027777777778
DTW,14,4.391131992365292
DTW,15,4.758625795942544
DTW,16,4.004898322695562
DTW,17,-2.7552304316020484
DTW,18,1.3523058960887333
DTW,19,-0.3652818991097923
DTW,20,4.566874366033908
DTW,21,1.0668489820723184
DTW,22,5.521636390488849
DTW,23,4.650832376578645
DTW,24,4.259404828747894
DTW,25,7.724708853655114
DTW,26,5.54266742017519
DTW,27,0.8600948509485095
DTW,28,1.6609655172413793
DTW,29,17.259227951535642
DTW,30,5.24848401323043
DTW,31,7.1175006911805365
DTW,32,9.141851800745135
DTW,33,7.57034859302814
DTW,34,4.030195633683017
DTW,35,-2.74992499249925
DTW,36,-3.280925778132482
DTW,37,0.6643175607651374
DTW,38,-2.423121055651176
DTW,39,-2.052963973015645
DTW,40,-2.3765636232925953
DTW,41,-1.6246942006044036
