origin,week,mean_weekly_origin_delay
BIS,16,-5.589108910891089
BIS,17,-10.809045226130653
BIS,18,-6.26530612244898
BIS,19,-0.6122448979591837
BIS,20,0.5102040816326531
BIS,21,4.867724867724868
BIS,22,10.884816753926701
BIS,23,14.98019801980198
BIS,24,20.202764976958527
BIS,25,26.644549763033176
BIS,26,20.10232558139535
BIS,27,11.076923076923077
BIS,28,1.4583333333333333
BIS,29,11.104265402843602
BIS,30,6.0947867298578196
BIS,31,10.68867924528302
BIS,32,6.935185185185185
BIS,33,6.2727272727272725
BIS,34,0.28708133971291866
BIS,35,-3.7989690721649483
BIS,36,-0.14427860696517414
BIS,37,7.690821256038648
BIS,38,0.7572815533980582
BIS,39,-4.970873786407767
BIS,40,6.5673076923076925
BIS,41,20.112244897959183
BIS,42,-2.1153846153846154
BIS,43,1.526829268292683
BIS,44,-2.6236559139784945
BIS,45,5.567164179104478
BIS,46,-0.5625
BIS,47,-7.365079365079365
BIS,48,25.619883040935672
BIS,49,5.101010101010101
BIS,50,-1.932367149758454
BIS,51,-7.874396135265701
BIS,52,13.774193548387096
BJI,1,49.45161290322581
BJI,2,-3.857142857142857
BJI,3,9.071428571428571
BJI,4,12.925925925925926
BJI,5,49.69230769230769
BJI,6,16.0
BJI,7,6.535714285714286
BJI,8,39.17857142857143
BJI,9,-4.178571428571429
BJI,10,0.19230769230769232
BJI,11,-13.321428571428571
BJI,12,-14.75
BJI,13,-12.285714285714286
BJI,14,0.5
BJI,15,32.12
BJI,16,-4.285714285714286
BJI,17,-18.0
BJI,18,-11.785714285714286
BJI,19,-12.142857142857142
BJI,20,-9.285714285714286
BJI,21,-6.296296296296297
BJI,22,-4.142857142857143
BJI,23,-3.9285714285714284
BJI,24,11.678571428571429
BJI,25,-14.428571428571429
BJI,26,9.321428571428571
BJI,27,-10.172413793103448
BJI,28,-8.4375
BJI,29,-0.125
BJI,30,4.5
BJI,31,-0.34375
BJI,32,-10.0
BJI,33,-6.125
BJI,34,-8.035714285714286
BJI,35,-4.714285714285714
BJI,36,-14.214285714285714
BJI,37,-0.32142857142857145
BJI,38,12.25
BJI,39,5.857142857142857
BJI,40,20.535714285714285
BJI,41,-2.8214285714285716
BJI,42,-10.785714285714286
BJI,43,-8.607142857142858
BJI,44,-5.607142857142857
BJI,45,-5.107142857142857
BJI,46,-15.857142857142858
BJI,47,-8.107142857142858
BJI,48,27.192307692307693
BJI,49,-17.678571428571427
BJI,50,72.75
BJI,51,-20.035714285714285
BJI,52,1.5185185185185186
BKG,15,-20.0
BKG,16,-11.0
BKG,17,39.333333333333336
BKG,18,-7.625
BKG,19,48.625
BKG,20,-1.0
BKG,21,6.833333333333333
BKG,22,39.857142857142854
BKG,23,19.5
BKG,24,29.4
BKG,25,25.454545454545453
BKG,26,11.0
BKG,27,37.54545454545455
BKG,28,50.18181818181818
BKG,29,24.181818181818183
BKG,30,-11.222222222222221
BKG,31,21.5
BKG,32,-5.636363636363637
BKG,33,35.3
BKG,34,16.7
BKG,35,-8.11111111111111
BKG,36,7.545454545454546
BKG,37,-9.0
BKG,38,-12.666666666666666
BKG,39,-2.75
BKG,40,-10.272727272727273
BKG,41,-8.545454545454545
BKG,42,-3.3636363636363638
BKG,43,-17.09090909090909
BKG,44,39.72727272727273
BKG,45,-9.4
BKG,46,11.666666666666666
BLI,1,4.303030303030303
BLI,2,-4.504
BLI,3,9.487804878048781
BLI,4,-1.1031746031746033
BLI,5,-2.408
BLI,6,1.1261261261261262
BLI,7,23.928571428571427
BLI,8,4.562962962962963
BLI,9,-0.7647058823529411
BLI,10,-0.9645390070921985
BLI,11,0.5286624203821656
BLI,12,-0.85625
BLI,13,-3.169811320754717
BLI,14,-0.6405228758169934
BLI,15,1.1142857142857143
BLI,16,2.2
BLI,17,-0.27692307692307694
BLI,18,-4.1395348837209305
BLI,19,-6.630769230769231
BLI,20,3.123076923076923
BLI,21,-1.856115107913669
BLI,22,-0.6834532374100719
BLI,23,1.0070422535211268
BLI,24,5.8979591836734695
BLI,25,-0.8299319727891157
BLI,26,1.7364864864864864
BLI,27,-1.0472972972972974
BLI,28,-0.39473684210526316
BLI,29,-0.12751677852348994
BLI,30,-0.17218543046357615
BLI,31,7.993243243243243
BLI,32,7.6
BLI,33,3.183673469387755
BLI,34,3.9148936170212765
BLI,35,2.496
BLI,36,-4.414634146341464
BLI,37,3.1785714285714284
BLI,38,-3.1403508771929824
BLI,39,0.8761061946902655
BLI,40,2.6942148760330578
BLI,41,-3.0873015873015874
BLI,42,21.074380165289256
BLI,43,3.15
BLI,44,-4.091666666666667
BLI,45,0.5517241379310345
BLI,46,2.113821138211382
BLI,47,1.487603305785124
BLI,48,4.43859649122807
BLI,49,-0.9203539823008849
BLI,50,-0.6605504587155964
BLI,51,4.944444444444445
BLI,52,-1.1398601398601398
BLV,1,34.71111111111111
BLV,2,16.142857142857142
BLV,3,2.75
BLV,4,9.714285714285714
BLV,5,2.3214285714285716
BLV,6,24.785714285714285
BLV,7,18.513513513513512
BLV,8,8.973684210526315
BLV,9,15.871794871794872
BLV,10,10.475
BLV,11,23.558139534883722
BLV,12,-9.162790697674419
BLV,13,15.35
BLV,14,10.904761904761905
BLV,15,18.225
BLV,16,13.205128205128204
BLV,17,1.162162162162162
BLV,18,4.382352941176471
BLV,19,-4.885714285714286
BLV,20,12.44186046511628
BLV,21,16.49019607843137
BLV,22,21.67241379310345
BLV,23,20.806451612903224
BLV,24,58.24590163934426
BLV,25,37.36065573770492
BLV,26,42.78688524590164
BLV,27,13.587301587301587
BLV,28,24.56451612903226
BLV,29,54.3968253968254
BLV,30,19.311475409836067
BLV,31,27.229508196721312
BLV,32,43.7962962962963
BLV,33,28.424242424242426
BLV,34,6.111111111111111
BLV,35,7.538461538461538
BLV,36,7.2592592592592595
BLV,37,18.125
BLV,38,-1.5
BLV,39,-8.6
BLV,40,0.7857142857142857
BLV,41,-0.5517241379310345
BLV,42,54.45161290322581
BLV,43,-1.5862068965517242
BLV,44,3.4444444444444446
BLV,45,41.88461538461539
BLV,46,80.52
BLV,47,3.2666666666666666
BLV,48,-2.676470588235294
BLV,49,2.5454545454545454
BLV,50,-2.5714285714285716
BLV,51,14.333333333333334
BLV,52,9.744186046511627
BMI,1,18.92248062015504
BMI,2,17.48421052631579
BMI,3,29.534653465346533
BMI,4,0.9514563106796117
BMI,5,3.557894736842105
BMI,6,24.099009900990097
BMI,7,18.464646464646464
BMI,8,52.33673469387755
BMI,9,8.037383177570094
BMI,10,18.27927927927928
BMI,11,4.181818181818182
BMI,12,10.245454545454546
BMI,13,8.36936936936937
BMI,14,-3.033333333333333
BMI,15,11.525
BMI,16,-2.042372881355932
BMI,17,-0.6611570247933884
BMI,18,-0.9421487603305785
BMI,19,2.569105691056911
BMI,20,-0.9421487603305785
BMI,21,-0.325
BMI,22,0.4634146341463415
BMI,23,15.357723577235772
BMI,24,10.664
BMI,25,2.4634146341463414
BMI,26,14.166666666666666
BMI,27,2.1414141414141414
BMI,28,6.7063492063492065
BMI,29,3.904
BMI,30,-10.453125
BMI,31,-0.984
BMI,32,14.67741935483871
BMI,33,5.12
BMI,34,-0.45528455284552843
BMI,35,2.725663716814159
BMI,36,-11.669811320754716
BMI,37,-6.848739495798319
BMI,38,2.396694214876033
BMI,39,0.6967213114754098
BMI,40,0.4365079365079365
BMI,41,23.75409836065574
BMI,42,2.765625
BMI,43,6.246031746031746
BMI,44,1.7280701754385965
BMI,45,2.5483870967741935
BMI,46,6.848739495798319
BMI,47,-5.859649122807017
BMI,48,8.88785046728972
BMI,49,-5.946902654867257
BMI,50,31.71171171171171
BMI,51,5.776
BMI,52,23.974358974358974
BNA,1,5.227211796246649
BNA,2,4.855288277968691
BNA,3,6.971980310488451
BNA,4,1.6890130353817505
BNA,5,1.7797595967429236
BNA,6,5.9336830273510675
BNA,7,6.808724832214765
BNA,8,10.39753355096119
BNA,9,5.36
BNA,10,6.506671228190216
BNA,11,2.8318104906937394
BNA,12,1.211320754716981
BNA,13,-1.4850319542549613
BNA,14,6.49665327978581
BNA,15,8.896896896896896
BNA,16,5.534328358208955
BNA,17,1.1354542472941949
BNA,18,5.453114754098361
BNA,19,4.30791884816754
BNA,20,11.444226365718023
BNA,21,5.4789915966386555
BNA,22,10.190555927662425
BNA,23,7.961501749920458
BNA,24,7.758448060075094
BNA,25,16.230281913208742
BNA,26,15.33648393194707
BNA,27,6.117047451669595
BNA,28,5.238572323105823
BNA,29,13.526315789473685
BNA,30,8.10328490208465
BNA,31,10.957016434892541
BNA,32,10.669053042629352
BNA,33,11.309043591411841
BNA,34,4.6677450663215785
BNA,35,-0.01152542372881356
BNA,36,1.1920158363576376
BNA,37,1.2638713745271122
BNA,38,1.5428211586901763
BNA,39,1.7377666248431618
BNA,40,-0.394275161588181
BNA,41,5.663296568627451
BNA,42,4.413082980012114
BNA,43,0.5393976270155156
BNA,44,0.8312318137730359
BNA,45,-1.2268401015228427
BNA,46,6.695349572919962
BNA,47,-1.274869109947644
BNA,48,4.198774676650783
BNA,49,0.8036184210526316
BNA,50,1.0155115511551156
BNA,51,7.757096774193548
BNA,52,2.933144676335338
BOI,1,1.2432432432432432
BOI,2,0.0515695067264574
BOI,3,-1.1123595505617978
BOI,4,-4.594866071428571
BOI,5,-6.849658314350798
BOI,6,1.8781609195402298
BOI,7,2.5375
BOI,8,10.856201975850713
BOI,9,1.1400220507166483
BOI,10,0.2529989094874591
BOI,11,-2.8173913043478263
BOI,12,-0.25591397849462366
BOI,13,-1.586021505376344
BOI,14,-4.452972972972973
BOI,15,-0.36482084690553745
BOI,16,-1.9447453954496208
BOI,17,-2.978494623655914
BOI,18,-0.663471778487753
BOI,19,-0.4031914893617021
BOI,20,5.238297872340426
BOI,21,1.4967811158798283
BOI,22,-0.9022082018927445
BOI,23,4.07201646090535
BOI,24,6.35515873015873
BOI,25,7.007897334649556
BOI,26,2.312623274161736
BOI,27,2.586497890295359
BOI,28,2.4050387596899223
BOI,29,2.3527696793002915
BOI,30,2.063953488372093
BOI,31,5.378846153846154
BOI,32,7.5948026948989416
BOI,33,6.216138328530259
BOI,34,8.634194831013916
BOI,35,1.0763358778625953
BOI,36,-1.6522210184182016
BOI,37,2.201041666666667
BOI,38,0.28586171310629516
BOI,39,-2.3071354705274043
BOI,40,-3.1507692307692308
BOI,41,2.525993883792049
BOI,42,0.3545734840698869
BOI,43,2.722048066875653
BOI,44,-4.540691192865106
BOI,45,0.3610822060353798
BOI,46,-1.3655030800821355
BOI,47,1.1025906735751296
BOI,48,12.875531914893617
BOI,49,-2.3202072538860103
BOI,50,-1.199792960662526
BOI,51,1.7449078564500484
BOI,52,6.421782178217822
BOS,1,9.443142799434458
BOS,2,0.4727272727272727
BOS,3,2.1893081761006288
BOS,4,17.774107509232664
BOS,5,7.247146792601338
BOS,6,1.5
BOS,7,4.9282868525896415
BOS,8,16.520650095602296
BOS,9,15.572597934125902
BOS,10,19.058980721511737
BOS,11,0.16438095238095238
BOS,12,-1.454428989751098
BOS,13,-3.5167045653314677
BOS,14,12.882943722943724
BOS,15,8.917991631799163
BOS,16,11.455393487109905
BOS,17,5.92007403668181
BOS,18,4.3794033372661385
BOS,19,2.203502210132608
BOS,20,11.245491663831235
BOS,21,4.434668989547038
BOS,22,8.908290155440415
BOS,23,0.5992023928215354
BOS,24,4.429798480343575
BOS,25,11.533255929673246
BOS,26,10.742613920881322
BOS,27,1.3407537590314391
BOS,28,-1.5469414458619561
BOS,29,14.524455611390286
BOS,30,10.982392026578074
BOS,31,20.469962875464056
BOS,32,18.46527661005549
BOS,33,16.205706702057068
BOS,34,7.389063794531897
BOS,35,-2.3980864513924485
BOS,36,3.492844364937388
BOS,37,0.20085836909871244
BOS,38,-1.3424727520435968
BOS,39,3.547259460376718
BOS,40,2.777154176295807
BOS,41,8.837471036080768
BOS,42,5.825110637600393
BOS,43,6.627694859038143
BOS,44,1.5916098960200789
BOS,45,3.5530149051490514
BOS,46,11.091247672253258
BOS,47,0.64937106918239
BOS,48,5.835692528220749
BOS,49,14.156424581005586
BOS,50,9.17916519278387
BOS,51,11.858516963973416
BOS,52,-5.153418124006359
BPT,1,8.102564102564102
BPT,2,2.0
BPT,3,4.793103448275862
BPT,4,7.0
BPT,5,-3.40625
BPT,6,-1.8
BPT,7,8.03448275862069
BPT,8,34.61538461538461
BPT,9,6.566666666666666
BPT,10,9.903225806451612
BPT,11,7.483870967741935
BPT,12,15.03125
BPT,13,11.387096774193548
BPT,14,-2.7857142857142856
BPT,15,10.46875
BPT,16,8.903225806451612
BPT,17,4.838709677419355
BPT,18,14.166666666666666
BPT,19,22.366666666666667
BPT,20,5.15625
BPT,21,-5.909090909090909
BPT,22,41.8125
BPT,23,30.176470588235293
BPT,24,-6.702702702702703
BPT,25,11.514285714285714
BPT,26,2.1944444444444446
BPT,27,6.3428571428571425
BPT,28,3.5714285714285716
BPT,29,12.277777777777779
BPT,30,-3.25
BPT,31,6.894736842105263
BPT,32,4.894736842105263
BPT,33,9.18918918918919
BPT,34,1.0810810810810811
BPT,35,2.0277777777777777
BPT,36,-3.942857142857143
BPT,37,11.921052631578947
BPT,38,1.8333333333333333
BPT,39,0.10810810810810811
BPT,40,-0.3333333333333333
BPT,41,2.4864864864864864
BPT,42,-3.9743589743589745
BPT,43,-1.5789473684210527
BPT,44,1.972972972972973
BPT,45,4.157894736842105
BPT,46,-3.1052631578947367
BPT,47,-7.325
BPT,48,13.88888888888889
BPT,49,-3.9743589743589745
BPT,50,8.205128205128204
BPT,51,-0.6666666666666666
BPT,52,14.96551724137931
BQK,1,26.416666666666668
BQK,2,-5.894736842105263
BQK,3,-1.0
BQK,4,-5.578947368421052
BQK,5,-12.891891891891891
BQK,6,-8.5
BQK,7,9.394736842105264
BQK,8,-6.102564102564102
BQK,9,10.275
BQK,10,-2.5
BQK,11,-9.4
BQK,12,-0.75
BQK,13,-0.6923076923076923
BQK,14,-0.125
BQK,15,9.078947368421053
BQK,16,9.3
BQK,17,-2.8
BQK,18,-2.225
BQK,19,10.794871794871796
BQK,20,18.025
BQK,21,-2.189189189189189
BQK,22,7.7
BQK,23,10.048780487804878
BQK,24,0.125
BQK,25,0.925
BQK,26,16.307692307692307
BQK,27,-4.9
BQK,28,-1.4
BQK,29,19.073170731707318
BQK,30,-3.95
BQK,31,10.261904761904763
BQK,32,-1.6666666666666667
BQK,33,5.325
BQK,34,2.975
BQK,35,-11.421052631578947
BQK,36,-9.766666666666667
BQK,37,-12.948717948717949
BQK,38,-12.725
BQK,39,4.95
BQK,40,-0.225
BQK,41,-3.2051282051282053
BQK,42,-4.475
BQK,43,-3.075
BQK,44,-8.578947368421053
BQK,45,1.0
BQK,46,11.625
BQK,47,-10.384615384615385
BQK,48,-9.307692307692308
BQK,49,0.075
BQK,50,-10.615384615384615
BQK,51,-7.261904761904762
BQK,52,32.473684210526315
BQN,1,21.183673469387756
BQN,2,11.591549295774648
BQN,3,-5.492063492063492
BQN,4,6.426229508196721
BQN,5,8.65079365079365
BQN,6,-8.419354838709678
BQN,7,4.95
BQN,8,22.71641791044776
BQN,9,-0.1111111111111111
BQN,10,18.764705882352942
BQN,11,5.333333333333333
BQN,12,-1.0
BQN,13,-1.8333333333333333
BQN,14,2.730769230769231
BQN,15,-1.4545454545454546
BQN,16,20.923076923076923
BQN,17,8.921052631578947
BQN,18,6.375
BQN,19,5.386363636363637
BQN,20,10.0
BQN,21,1.5263157894736843
BQN,22,9.585106382978724
BQN,23,6.690721649484536
BQN,24,2.7422680412371134
BQN,25,14.010416666666666
BQN,26,13.702127659574469
BQN,27,7.896907216494846
BQN,28,9.842105263157896
BQN,29,17.145833333333332
BQN,30,42.58510638297872
BQN,31,14.583333333333334
BQN,32,25.305882352941175
BQN,33,24.04705882352941
BQN,34,15.368421052631579
BQN,35,-4.56
BQN,36,-3.5454545454545454
BQN,37,5.2388059701492535
BQN,38,-8.573529411764707
BQN,39,-13.985294117647058
BQN,40,-0.42857142857142855
BQN,41,3.9722222222222223
BQN,42,13.680555555555555
BQN,43,-6.0
BQN,44,-1.4047619047619047
BQN,45,5.976744186046512
BQN,46,2.264367816091954
BQN,47,4.634408602150538
BQN,48,3.5531914893617023
BQN,49,15.4625
BQN,50,5.8875
BQN,51,20.389473684210525
BQN,52,7.972972972972973
BRD,1,12.11111111111111
BRD,2,5.217391304347826
BRD,3,-8.458333333333334
BRD,4,35.0
BRD,5,35.19047619047619
BRD,6,-1.5238095238095237
BRD,7,16.75
BRD,8,10.0
BRD,9,10.458333333333334
BRD,10,-4.363636363636363
BRD,11,3.0
BRD,12,-10.208333333333334
BRD,13,44.083333333333336
BRD,14,6.666666666666667
BRD,15,-0.5
BRD,16,-7.0
BRD,17,-5.958333333333333
BRD,18,-6.25
BRD,19,-18.083333333333332
BRD,20,-18.083333333333332
BRD,21,8.291666666666666
BRD,22,39.291666666666664
BRD,23,-8.125
BRD,24,-15.041666666666666
BRD,25,-6.0
BRD,26,10.12
BRD,27,-14.84
BRD,28,0.14285714285714285
BRD,29,13.785714285714286
BRD,30,1.5714285714285714
BRD,31,-10.285714285714286
BRD,32,-7.535714285714286
BRD,33,-9.958333333333334
BRD,34,-13.958333333333334
BRD,35,-9.75
BRD,36,-10.25
BRD,37,-10.625
BRD,38,5.291666666666667
BRD,39,-8.083333333333334
BRD,40,-9.041666666666666
BRD,41,-5.416666666666667
BRD,42,-8.958333333333334
BRD,43,-10.916666666666666
BRD,44,-7.041666666666667
BRD,45,-5.5
BRD,46,-10.875
BRD,47,1.7916666666666667
BRD,48,67.14285714285714
BRD,49,-21.75
BRD,50,7.5
BRD,51,-6.125
BRD,52,3.4782608695652173
BRO,1,22.0
BRO,2,2.2195121951219514
BRO,3,1.7162162162162162
BRO,4,1.3048780487804879
BRO,5,-4.411764705882353
BRO,6,-2.548780487804878
BRO,7,5.043478260869565
BRO,8,18.427083333333332
BRO,9,5.887755102040816
BRO,10,-0.57
BRO,11,-2.4545454545454546
BRO,12,-7.686868686868687
BRO,13,9.48936170212766
BRO,14,15.314606741573034
BRO,15,7.073684210526316
BRO,16,6.445652173913044
BRO,17,-6.474226804123711
BRO,18,22.83695652173913
BRO,19,6.252525252525253
BRO,20,22.10891089108911
BRO,21,2.3608247422680413
BRO,22,-4.865979381443299
BRO,23,21.67
BRO,24,4.028301886792453
BRO,25,5.205607476635514
BRO,26,11.367924528301886
BRO,27,15.180851063829786
BRO,28,8.42056074766355
BRO,29,2.3333333333333335
BRO,30,-0.4036697247706422
BRO,31,13.61320754716981
BRO,32,10.58252427184466
BRO,33,6.3428571428571425
BRO,34,1.3669724770642202
BRO,35,2.269230769230769
BRO,36,-2.4260869565217393
BRO,37,0.5350877192982456
BRO,38,8.49074074074074
BRO,39,-5.75
BRO,40,-4.863247863247863
BRO,41,2.509433962264151
BRO,42,-0.6634615384615384
BRO,43,-5.651785714285714
BRO,44,4.773584905660377
BRO,45,-1.9158878504672898
BRO,46,-0.7407407407407407
BRO,47,-0.6923076923076923
BRO,48,-11.150537634408602
BRO,49,4.153061224489796
BRO,50,-7.108910891089109
BRO,51,2.946236559139785
BRO,52,10.594936708860759
BRW,1,-12.516129032258064
BRW,2,-14.25925925925926
BRW,3,-5.777777777777778
BRW,4,-7.642857142857143
BRW,5,-13.153846153846153
BRW,6,-5.392857142857143
BRW,7,-5.037037037037037
BRW,8,-5.916666666666667
BRW,9,-5.428571428571429
BRW,10,-5.821428571428571
BRW,11,-8.571428571428571
BRW,12,0.8148148148148148
BRW,13,-9.884615384615385
BRW,14,-13.678571428571429
BRW,15,-13.25
BRW,16,-7.964285714285714
BRW,17,-9.0
BRW,18,-13.74074074074074
BRW,19,-10.714285714285714
BRW,20,1.1785714285714286
BRW,21,-7.285714285714286
BRW,22,-0.19230769230769232
BRW,23,-12.821428571428571
BRW,24,-13.25925925925926
BRW,25,-6.925925925925926
BRW,26,-8.142857142857142
BRW,27,-17.53846153846154
BRW,28,-13.821428571428571
BRW,29,-14.892857142857142
BRW,30,-7.1923076923076925
BRW,31,-10.035714285714286
BRW,32,-11.785714285714286
BRW,33,-15.333333333333334
BRW,34,-5.37037037037037
BRW,35,-14.178571428571429
BRW,36,-8.32
BRW,37,-7.0
BRW,38,-11.535714285714286
BRW,39,-12.107142857142858
BRW,40,-14.714285714285714
BRW,41,-7.607142857142857
BRW,42,-2.0357142857142856
BRW,43,0.5357142857142857
BRW,44,-4.730769230769231
BRW,45,-6.037037037037037
BRW,46,-1.9642857142857142
BRW,47,3.769230769230769
BRW,48,4.16
BRW,49,-1.6428571428571428
BRW,50,-1.8148148148148149
BRW,51,12.296296296296296
BRW,52,3.2962962962962963
BTM,1,4.333333333333333
BTM,2,3.576923076923077
BTM,3,-5.5
BTM,4,-11.307692307692308
BTM,5,1.2307692307692308
BTM,6,-0.8846153846153846
BTM,7,50.80769230769231
BTM,8,-2.0
BTM,9,14.653846153846153
BTM,10,13.076923076923077
BTM,11,-8.192307692307692
BTM,12,34.5
BTM,13,-3.923076923076923
BTM,14,-9.692307692307692
BTM,15,-6.384615384615385
BTM,16,-6.230769230769231
BTM,17,-12.884615384615385
BTM,18,-9.73076923076923
BTM,19,-9.653846153846153
BTM,20,12.26923076923077
BTM,21,0.23076923076923078
BTM,22,-9.32
BTM,23,36.15384615384615
BTM,24,-7.346153846153846
BTM,25,-12.038461538461538
BTM,26,-12.076923076923077
BTM,27,-11.52
BTM,28,-11.692307692307692
BTM,29,-6.961538461538462
BTM,30,-7.115384615384615
BTM,31,-5.076923076923077
BTM,32,-8.5
BTM,33,-10.692307692307692
BTM,34,-7.5
BTM,35,-16.115384615384617
BTM,36,-15.346153846153847
BTM,37,-11.807692307692308
BTM,38,-11.846153846153847
BTM,39,4.038461538461538
BTM,40,-13.26923076923077
BTM,41,5.461538461538462
BTM,42,-7.961538461538462
BTM,43,-4.923076923076923
BTM,44,-11.884615384615385
BTM,45,1.3076923076923077
BTM,46,-12.961538461538462
BTM,47,-14.444444444444445
BTM,48,-2.2916666666666665
BTM,49,-9.26923076923077
BTM,50,-10.73076923076923
BTM,51,-14.692307692307692
BTM,52,11.346153846153847
BTR,1,13.288590604026846
BTR,2,1.6333333333333333
BTR,3,0.725
BTR,4,4.868131868131868
BTR,5,-1.8401486988847584
BTR,6,7.771428571428571
BTR,7,4.028985507246377
BTR,8,13.097472924187725
BTR,9,6.139372822299651
BTR,10,1.6470588235294117
BTR,11,4.020833333333333
BTR,12,-0.629757785467128
BTR,13,3.5244755244755246
BTR,14,9.454545454545455
BTR,15,11.297297297297296
BTR,16,11.20748299319728
BTR,17,-3.1237458193979935
BTR,18,2.0034364261168385
BTR,19,25.855595667870038
BTR,20,5.909407665505227
BTR,21,14.547703180212014
BTR,22,-4.113793103448276
BTR,23,17.34020618556701
BTR,24,11.863787375415283
BTR,25,7.042345276872964
BTR,26,17.582781456953644
BTR,27,5.736641221374046
BTR,28,13.251798561151078
BTR,29,12.785478547854785
BTR,30,-1.7180327868852459
BTR,31,13.386138613861386
BTR,32,8.023489932885907
BTR,33,4.13745704467354
BTR,34,4.246527777777778
BTR,35,1.021978021978022
BTR,36,5.25
BTR,37,4.304498269896194
BTR,38,17.581227436823106
BTR,39,0.1
BTR,40,-0.38741721854304634
BTR,41,18.662337662337663
BTR,42,9.12987012987013
BTR,43,7.48172757475083
BTR,44,2.227272727272727
BTR,45,5.957792207792208
BTR,46,4.98051948051948
BTR,47,1.5612244897959184
BTR,48,-4.909407665505227
BTR,49,1.351063829787234
BTR,50,-0.6357142857142857
BTR,51,12.5
BTR,52,27.397727272727273
BTV,1,14.91822429906542
BTV,2,20.021505376344088
BTV,3,3.5994397759103642
BTV,4,22.92896174863388
BTV,5,9.384816753926701
BTV,6,8.54025974025974
BTV,7,6.547120418848167
BTV,8,14.663390663390663
BTV,9,13.928571428571429
BTV,10,11.72568578553616
BTV,11,4.270557029177719
BTV,12,14.073232323232324
BTV,13,-7.695150115473441
BTV,14,10.744827586206897
BTV,15,14.32
BTV,16,8.708830548926015
BTV,17,-0.05104408352668213
BTV,18,2.4315545243619487
BTV,19,-2.483490566037736
BTV,20,11.8274231678487
BTV,21,0.17980295566502463
BTV,22,10.557971014492754
BTV,23,4.199566160520607
BTV,24,7.907630522088353
BTV,25,17.244813278008298
BTV,26,16.405349794238685
BTV,27,18.11529411764706
BTV,28,6.807465618860511
BTV,29,18.725609756097562
BTV,30,13.0061099796334
BTV,31,21.269076305220885
BTV,32,22.884536082474227
BTV,33,20.665271966527197
BTV,34,8.304979253112034
BTV,35,2.5427350427350426
BTV,36,9.894957983193278
BTV,37,3.1254980079681274
BTV,38,1.100990099009901
BTV,39,5.067864271457085
BTV,40,5.706967213114754
BTV,41,7.505197505197505
BTV,42,9.864016736401673
BTV,43,4.51063829787234
BTV,44,4.732673267326732
BTV,45,6.093333333333334
BTV,46,23.244343891402714
BTV,47,2.535632183908046
BTV,48,13.354523227383863
BTV,49,6.812345679012346
BTV,50,8.264197530864198
BTV,51,12.591324200913242
BTV,52,6.212918660287081
BUF,1,13.126091173617846
BUF,2,1.8968421052631579
BUF,3,2.9851222104144526
BUF,4,11.37874097007224
BUF,5,11.688448074679114
BUF,6,10.553459119496855
BUF,7,8.018143009605122
BUF,8,6.464396284829721
BUF,9,7.094594594594595
BUF,10,8.893382352941176
BUF,11,-0.5075690115761353
BUF,12,-4.315789473684211
BUF,13,-3.098689956331878
BUF,14,8.879679144385026
BUF,15,7.010978956999085
BUF,16,11.408884859474162
BUF,17,2.4735915492957745
BUF,18,1.9724849527085124
BUF,19,2.5834767641996557
BUF,20,9.46949602122016
BUF,21,0.773820124666073
BUF,22,9.727029438001784
BUF,23,0.8673383711167086
BUF,24,5.575103734439834
BUF,25,11.360754070265639
BUF,26,11.0267471958585
BUF,27,7.1181640625
BUF,28,1.6469608659450459
BUF,29,18.725085910652922
BUF,30,10.089209855564995
BUF,31,13.05716723549488
BUF,32,14.264655172413793
BUF,33,13.82916307161346
BUF,34,6.468452895419188
BUF,35,-1.445438282647585
BUF,36,1.777467411545624
BUF,37,1.9526315789473685
BUF,38,-2.5458515283842793
BUF,39,2.6380530973451326
BUF,40,0.4574934268185802
BUF,41,2.1759014951627087
BUF,42,3.321523472099203
BUF,43,0.5971606033717834
BUF,44,1.2273622047244095
BUF,45,1.352189781021898
BUF,46,13.297497683039852
BUF,47,-1.053072625698324
BUF,48,8.332692307692307
BUF,49,6.791666666666667
BUF,50,5.2414772727272725
BUF,51,4.540489642184557
BUF,52,-0.8178913738019169
BUR,1,5.953680727874276
BUR,2,3.9067055393586005
BUR,3,6.221562809099901
BUR,4,-0.12282398452611218
BUR,5,-0.7286432160804021
BUR,6,3.536372453928225
BUR,7,8.108519269776876
BUR,8,7.969407265774379
BUR,9,8.6572265625
BUR,10,7.113314447592068
BUR,11,6.5037523452157595
BUR,12,6.249529190207157
BUR,13,0.31711880261927033
BUR,14,4.831156716417911
BUR,15,4.257506824385805
BUR,16,4.770491803278689
BUR,17,-0.020833333333333332
BUR,18,2.614687216681777
BUR,19,0.9990990990990991
BUR,20,12.683241252302025
BUR,21,8.754205607476635
BUR,22,4.090909090909091
BUR,23,3.126019945602901
BUR,24,4.190117252931323
BUR,25,6.336134453781512
BUR,26,1.214465937762826
BUR,27,1.159702878365831
BUR,28,4.249384741591468
BUR,29,5.487034035656402
BUR,30,1.2674230145867098
BUR,31,5.152640264026402
BUR,32,7.825475599669148
BUR,33,1.2880794701986755
BUR,34,5.033444816053512
BUR,35,1.035366931918656
BUR,36,-2.4155172413793102
BUR,37,4.4396258503401365
BUR,38,0.5906040268456376
BUR,39,-0.08473154362416108
BUR,40,-3.8793388429752067
BUR,41,-1.1532725766362883
BUR,42,0.1933609958506224
